date,open,high,low,close,volume
2011-05-17,11943.599609375,11960.2001953125,11836.0,11836.0,280886600
2011-05-18,11836.0,11899.2001953125,11829.599609375,11887.5,226620200
2011-05-19,11887.5,12006.7001953125,11887.5,11986.5,266276200
2011-05-20,11986.5,12071.2001953125,11972.7998046875,11992.2001953125,241987900
2011-05-23,11992.2001953125,11992.2001953125,11790.599609375,11795.7001953125,254991000
2011-05-24,11795.7001953125,11876.7998046875,11795.7001953125,11858.7998046875,298507900
2011-05-25,11858.7998046875,11858.7998046875,11785.099609375,11825.2001953125,320618900
2011-05-26,11825.2998046875,11915.599609375,11824.400390625,11841.0,286065900
2011-05-27,11840.900390625,11968.599609375,11840.900390625,11958.7998046875,236705600
2011-05-31,11958.7998046875,12084.099609375,11956.0,12060.7998046875,528008500
2011-06-01,12060.7998046875,12098.2001953125,11985.7001953125,12009.7998046875,290552300
2011-06-02,12010.0,12013.7998046875,11878.900390625,11963.0,258697900
2011-06-03,11963.0,12018.099609375,11890.900390625,11972.7001953125,241763300
2011-06-06,11972.599609375,11996.900390625,11940.0,11996.900390625,253591900
2011-06-07,11996.900390625,12038.400390625,11983.099609375,12008.7998046875,256947700
2011-06-08,12008.7998046875,12008.7998046875,11866.5,11870.900390625,297532800
2011-06-09,11870.7998046875,11911.599609375,11833.2001953125,11911.599609375,325618600
2011-06-10,11911.7001953125,11912.0,11774.599609375,11786.0,276451900
2011-06-13,11786.0,11816.7998046875,11746.900390625,11779.5,191713800
2011-06-14,11779.2998046875,11878.0,11779.2998046875,11861.400390625,276490500
2011-06-15,11861.400390625,11862.400390625,11763.400390625,11763.400390625,251206700
2011-06-16,11763.5,11763.5,11553.2001953125,11631.900390625,340571100
2011-06-17,11631.900390625,11696.900390625,11499.099609375,11661.7998046875,557595500
2011-06-20,11661.7998046875,11661.7998046875,11495.400390625,11537.7998046875,253478700
2011-06-21,11537.7998046875,11672.7001953125,11537.7998046875,11654.900390625,283117700
2011-06-22,11654.900390625,11660.900390625,11617.2001953125,11636.2001953125,343349200
2011-06-23,11636.2001953125,11636.2001953125,11451.099609375,11453.7001953125,364568900
2011-06-24,11453.7998046875,11603.900390625,11453.7998046875,11528.2998046875,277718000
2011-06-27,11528.2998046875,11580.400390625,11499.599609375,11549.099609375,245133800
2011-06-28,11549.099609375,11626.900390625,11535.099609375,11606.400390625,315389200
2011-06-29,11606.400390625,11800.599609375,11606.400390625,11799.2001953125,324518100
2011-06-30,11799.2001953125,11934.0,11799.2001953125,11934.0,379199300
2011-07-01,11934.0,12040.2998046875,11933.400390625,12040.2998046875,317900200
2011-07-04,12040.2001953125,12109.2998046875,12040.2001953125,12102.2998046875,192013500
2011-07-05,12102.400390625,12168.099609375,12089.2998046875,12145.400390625,241204700
2011-07-06,12145.5,12173.2998046875,12110.5,12131.7001953125,248889600
2011-07-07,12131.7001953125,12190.900390625,12108.7998046875,12167.7998046875,326422800
2011-07-08,12167.7998046875,12211.2998046875,12056.099609375,12074.2998046875,285411800
2011-07-11,12074.2998046875,12074.2998046875,11844.400390625,11880.099609375,289157000
2011-07-12,11880.099609375,11880.099609375,11583.900390625,11778.0,338648200
2011-07-13,11778.0,11849.400390625,11763.0,11843.2001953125,281921400
2011-07-14,11843.099609375,11843.099609375,11720.599609375,11766.599609375,267040500
2011-07-15,11766.5,11798.099609375,11671.0,11746.7998046875,288554000
2011-07-18,11746.7998046875,11746.7998046875,11527.099609375,11527.7998046875,262788800
2011-07-19,11527.7998046875,11614.099609375,11527.7998046875,11592.400390625,300553900
2011-07-20,11592.400390625,11716.5,11592.400390625,11701.5,260664200
2011-07-21,11701.5,11757.7998046875,11602.599609375,11706.7001953125,274919700
2011-07-22,11706.7001953125,11891.5,11706.7001953125,11820.2998046875,267032400
2011-07-25,11820.400390625,11820.400390625,11723.599609375,11786.2001953125,231231700
2011-07-26,11786.2001953125,11835.599609375,11760.2998046875,11788.900390625,248383700
2011-07-27,11788.900390625,11794.5,11639.400390625,11650.2998046875,254864500
2011-07-28,11650.400390625,11650.400390625,11565.2001953125,11615.599609375,263132700
2011-07-29,11615.599609375,11615.599609375,11480.599609375,11552.099609375,255171400
2011-08-01,11558.7001953125,11674.400390625,11407.5,11443.0,290781400
2011-08-02,11443.0,11443.099609375,11188.599609375,11188.599609375,398460500
2011-08-03,11188.599609375,11188.7001953125,10960.2001953125,10994.599609375,353114000
2011-08-04,10994.599609375,11117.2998046875,10544.7001953125,10570.599609375,433748900
2011-08-05,10570.7001953125,10570.7001953125,10067.5,10313.099609375,488530900
2011-08-08,10313.099609375,10406.2001953125,9858.0,9862.0,422457100
2011-08-09,9861.900390625,10090.5,9419.5,10090.5,553579600
2011-08-10,10090.400390625,10324.599609375,9881.2998046875,9891.0,432616200
2011-08-11,9890.900390625,10145.400390625,9824.2001953125,10139.7001953125,410557900
2011-08-12,10139.7001953125,10465.2998046875,10042.7998046875,10432.099609375,339208200
2011-08-15,10432.099609375,10568.7001953125,10432.099609375,10531.7998046875,215686000
2011-08-16,10531.7998046875,10531.7998046875,10329.5,10412.7001953125,223094000
2011-08-17,10412.7001953125,10421.2998046875,10303.2001953125,10369.400390625,218446100
2011-08-18,10369.5,10369.5,9824.7001953125,9860.2001953125,313459700
2011-08-19,9860.099609375,9879.599609375,9557.2998046875,9759.099609375,317057100
2011-08-22,9759.099609375,9960.599609375,9700.5,9854.7998046875,233255300
2011-08-23,9854.7001953125,10034.599609375,9850.7998046875,9922.099609375,233197800
2011-08-24,9922.099609375,10093.0,9904.599609375,10041.599609375,255371700
2011-08-25,10041.599609375,10143.400390625,9981.0,10021.400390625,268382900
2011-08-26,10021.400390625,10027.599609375,9833.5,9997.099609375,197292900
2011-08-30,9996.900390625,10272.5,9996.900390625,10243.2001953125,240047900
2011-08-31,10243.099609375,10534.400390625,10243.099609375,10525.900390625,356985600
2011-09-01,10525.900390625,10585.2998046875,10436.5,10576.7998046875,279434200
2011-09-02,10576.7998046875,10576.7998046875,10326.2001953125,10381.0,241067500
2011-09-05,10381.0,10381.0,10057.900390625,10084.099609375,214681200
2011-09-06,10084.099609375,10196.2001953125,10002.599609375,10071.2001953125,255988300
2011-09-07,10071.099609375,10323.7001953125,10071.099609375,10321.2998046875,249556200
2011-09-08,10321.2998046875,10459.7001953125,10277.0,10365.099609375,289046000
2011-09-09,10365.2001953125,10365.2001953125,10150.7998046875,10151.400390625,240985500
2011-09-12,10151.5,10151.5,9925.2001953125,9983.7998046875,275665300
2011-09-13,9983.7001953125,10069.2998046875,9908.7001953125,10011.099609375,244925900
2011-09-14,10011.2001953125,10147.5,9973.599609375,10107.900390625,266604700
2011-09-15,10107.900390625,10369.400390625,10107.900390625,10324.099609375,280557500
2011-09-16,10324.099609375,10442.599609375,10316.7998046875,10428.2001953125,508743700
2011-09-19,10428.2998046875,10428.2998046875,10183.599609375,10229.0,215970100
2011-09-20,10228.900390625,10345.7998046875,10173.5,10308.599609375,230723000
2011-09-21,10308.7001953125,10348.7001953125,10250.5,10266.0,228811500
2011-09-22,10266.2001953125,10266.2001953125,9869.400390625,9888.2998046875,324887100
2011-09-23,9888.099609375,9941.7001953125,9638.7998046875,9815.5,266806600
2011-09-26,9815.5,9953.2001953125,9680.2998046875,9839.2001953125,252236600
2011-09-27,9839.2001953125,10127.099609375,9839.2001953125,10127.099609375,271605200
2011-09-28,10127.2001953125,10147.599609375,9999.599609375,10038.7001953125,215064300
2011-09-29,10038.7001953125,10038.7001953125,9948.400390625,9985.5,202603800
2011-09-30,9985.599609375,9985.7001953125,9779.099609375,9819.400390625,239101600
2011-10-03,9819.5,9819.5,9624.400390625,9750.599609375,200991200
2011-10-04,9750.5,9750.5,9388.5,9425.900390625,322756100
2011-10-05,9425.900390625,9613.900390625,9425.900390625,9567.7998046875,254256300
2011-10-06,9567.7998046875,9895.599609375,9567.7998046875,9888.599609375,340301200
2011-10-07,9888.400390625,9994.2001953125,9837.7998046875,9958.0,344863500
2011-10-10,9958.0,10143.5,9953.2001953125,10140.7998046875,276355200
2011-10-11,10140.7998046875,10175.0,10058.5,10155.099609375,235708900
2011-10-12,10155.099609375,10325.2998046875,10078.5,10320.0,328302600
2011-10-13,10320.099609375,10377.2001953125,10199.2001953125,10230.5,309353700
2011-10-14,10230.5,10380.400390625,10195.599609375,10338.5,235900800
2011-10-17,10338.5,10455.599609375,10197.5,10250.400390625,209168300
2011-10-18,10250.400390625,10250.599609375,10104.2001953125,10178.900390625,206250100
2011-10-19,10178.7001953125,10285.599609375,10178.7001953125,10231.7998046875,243002400
2011-10-20,10232.0,10237.099609375,10066.5,10111.099609375,264854000
2011-10-21,10111.0,10295.2998046875,10111.0,10265.5,190404600
2011-10-24,10265.5,10474.099609375,10265.5,10469.099609375,213391400
2011-10-25,10469.099609375,10509.0,10343.2998046875,10428.400390625,210563300
2011-10-26,10428.2998046875,10472.2001953125,10346.900390625,10422.400390625,218954700
2011-10-27,10422.2998046875,10776.900390625,10422.2998046875,10733.2998046875,322128700
2011-10-28,10733.2998046875,10817.7001953125,10686.400390625,10773.099609375,226838200
2011-10-31,10773.2001953125,10773.2001953125,10479.7001953125,10479.7001953125,230906200
2011-11-01,10479.7998046875,10479.7998046875,10090.900390625,10167.599609375,295540800
2011-11-02,10167.5,10329.0,10126.900390625,10251.7001953125,279297200
2011-11-03,10251.7001953125,10416.099609375,10136.2001953125,10406.7001953125,288422700
2011-11-04,10406.7001953125,10448.900390625,10318.400390625,10387.7998046875,228860500
2011-11-07,10387.7998046875,10387.7998046875,10194.0,10302.2001953125,204433600
2011-11-08,10302.2001953125,10467.599609375,10292.099609375,10419.2998046875,216113100
2011-11-09,10419.2998046875,10494.5,10217.7998046875,10268.900390625,279239500
2011-11-10,10268.900390625,10301.599609375,10099.7001953125,10187.400390625,260730000
2011-11-11,10187.5,10393.400390625,10186.900390625,10389.2998046875,309551200
2011-11-14,10389.400390625,10470.0,10315.2998046875,10347.7998046875,322326200
2011-11-15,10347.7001953125,10348.2001953125,10195.5,10260.099609375,265315600
2011-11-16,10260.2001953125,10372.0,10216.0,10275.599609375,297427100
2011-11-17,10275.599609375,10276.099609375,10075.2998046875,10150.2998046875,277614800
2011-11-18,10150.2001953125,10150.2001953125,10010.400390625,10044.400390625,243237600
2011-11-21,10044.400390625,10044.400390625,9758.5,9767.900390625,274820300
2011-11-22,9767.7998046875,9870.599609375,9700.2998046875,9703.099609375,521223900
2011-11-23,9703.2001953125,9720.5,9550.599609375,9568.7998046875,444432100
2011-11-24,9568.7001953125,9672.0,9545.400390625,9601.900390625,349406100
2011-11-25,9601.900390625,9697.7001953125,9504.2001953125,9640.2998046875,435450800
2011-11-28,9640.400390625,9908.5,9640.400390625,9908.5,434368800
2011-11-29,9908.5,10059.599609375,9872.099609375,10031.599609375,318297900
2011-11-30,10031.7001953125,10315.2998046875,9913.7998046875,10315.2998046875,490301200
2011-12-01,10315.5,10358.400390625,10203.7998046875,10203.7998046875,352092500
2011-12-02,10203.7001953125,10346.2998046875,10203.7001953125,10307.2998046875,285380300
2011-12-05,10307.2001953125,10420.5,10307.2001953125,10368.2998046875,253541000
2011-12-06,10368.400390625,10368.400390625,10273.599609375,10312.2998046875,233429000
2011-12-07,10312.2001953125,10419.2001953125,10208.900390625,10280.2001953125,248289100
2011-12-08,10280.2001953125,10357.2998046875,10086.099609375,10086.099609375,310189600
2011-12-09,10086.099609375,10177.400390625,10022.0,10130.599609375,265168600
2011-12-12,10130.7001953125,10130.900390625,9901.2001953125,9901.2001953125,214374500
2011-12-13,9901.099609375,10037.2998046875,9895.5,9961.0,230470900
2011-12-14,9961.099609375,9961.099609375,9718.400390625,9744.2001953125,308238700
2011-12-15,9744.2001953125,9835.2998046875,9713.099609375,9827.2998046875,279476100
2011-12-16,9827.2001953125,9893.099609375,9800.7001953125,9803.2001953125,390623000
2011-12-19,9803.2001953125,9833.2001953125,9717.5,9748.400390625,197680700
2011-12-20,9748.400390625,9877.7001953125,9728.7998046875,9868.400390625,175960900
2011-12-21,9868.400390625,9974.599609375,9841.599609375,9843.0,183168000
2011-12-22,9843.0,9939.7001953125,9843.0,9903.599609375,139151200
2011-12-23,9903.5,9984.5,9903.5,9984.2001953125,50934900
2011-12-28,9984.2001953125,10067.5,9948.0,10013.2001953125,117448100
2011-12-29,10013.2001953125,10056.2998046875,9977.5,10056.2998046875,85158800
2011-12-30,10056.2001953125,10105.5,10044.7998046875,10102.900390625,53306000
2012-01-03,10102.7001953125,10362.0,10102.7001953125,10362.0,241732800
2012-01-04,10362.0,10380.400390625,10234.7001953125,10273.7998046875,214625600
2012-01-05,10273.7998046875,10285.0,10130.7998046875,10144.599609375,234580400
2012-01-06,10144.599609375,10280.7001953125,10144.400390625,10245.900390625,195780000
2012-01-09,10245.900390625,10296.599609375,10232.2998046875,10251.099609375,180850600
2012-01-10,10251.099609375,10386.2001953125,10251.0,10347.7001953125,248146800
2012-01-11,10347.7998046875,10427.400390625,10337.2998046875,10372.599609375,217644200
2012-01-12,10372.599609375,10487.400390625,10361.2998046875,10466.5,270823100
2012-01-13,10466.2998046875,10519.400390625,10387.0,10457.7001953125,271452400
2012-01-16,10457.7001953125,10485.7001953125,10403.400390625,10478.599609375,151549300
2012-01-17,10478.599609375,10653.2998046875,10478.599609375,10592.2001953125,273975900
2012-01-18,10592.2001953125,10678.2998046875,10529.5,10661.099609375,257332800
2012-01-19,10661.099609375,10835.2001953125,10661.099609375,10808.2998046875,328912200
2012-01-20,10808.2998046875,10845.7001953125,10797.2001953125,10825.900390625,257886300
2012-01-23,10825.900390625,10892.599609375,10821.5,10867.599609375,267528300
2012-01-24,10867.599609375,10867.599609375,10692.900390625,10736.900390625,250802100
2012-01-25,10736.900390625,10827.900390625,10694.2998046875,10748.400390625,200821800
2012-01-26,10748.2998046875,10957.7998046875,10748.2998046875,10908.7998046875,245218900
2012-01-27,10908.7998046875,10936.7001953125,10824.400390625,10854.7001953125,208499400
2012-01-30,10854.7998046875,10854.7998046875,10678.099609375,10694.2001953125,216858200
2012-01-31,10694.099609375,10824.7001953125,10694.099609375,10769.400390625,293990700
2012-02-01,10769.400390625,11024.599609375,10769.400390625,11021.0,299719500
2012-02-02,11021.0,11100.599609375,10999.7998046875,11086.5,336633600
2012-02-03,11086.5,11238.400390625,11063.400390625,11235.2001953125,339901800
2012-02-06,11235.2001953125,11239.7001953125,11147.400390625,11237.7001953125,217095600
2012-02-07,11237.7998046875,11265.5,11120.2001953125,11193.7001953125,261189300
2012-02-08,11193.7001953125,11219.5,11150.2001953125,11161.900390625,286475300
2012-02-09,11161.900390625,11247.900390625,11161.900390625,11234.599609375,295027300
2012-02-10,11234.7001953125,11234.7998046875,11121.099609375,11167.599609375,248953300
2012-02-13,11167.599609375,11296.2001953125,11167.599609375,11275.599609375,285602200
2012-02-14,11275.7001953125,11326.900390625,11225.400390625,11245.7001953125,239270100
2012-02-15,11245.599609375,11351.5,11244.7998046875,11288.900390625,267997900
2012-02-16,11288.900390625,11288.900390625,11139.2998046875,11203.400390625,245835700
2012-02-17,11203.400390625,11325.900390625,11203.400390625,11312.2001953125,271287600
2012-02-20,11312.2001953125,11443.400390625,11311.5,11420.2001953125,265936000
2012-02-21,11420.2001953125,11430.2998046875,11346.7001953125,11379.5,256054600
2012-02-22,11379.5,11464.7998046875,11379.0,11449.2001953125,311799100
2012-02-23,11449.2001953125,11541.099609375,11449.099609375,11505.7001953125,317609600
2012-02-24,11505.7001953125,11555.099609375,11505.7001953125,11527.0,498021900
2012-02-27,11527.0,11527.7001953125,11395.5,11472.099609375,212909600
2012-02-28,11472.0,11559.2998046875,11471.900390625,11529.2001953125,275463100
2012-02-29,11529.099609375,11535.7001953125,11429.099609375,11449.5,292701000
2012-03-01,11449.5,11556.2998046875,11443.0,11535.400390625,312218500
2012-03-02,11535.400390625,11548.2998046875,11504.5,11538.400390625,352684100
2012-03-05,11538.5,11538.5,11393.400390625,11414.099609375,269636500
2012-03-06,11414.099609375,11414.099609375,11106.5,11144.099609375,375773700
2012-03-07,11144.099609375,11299.400390625,11134.900390625,11287.099609375,280879900
2012-03-08,11287.099609375,11476.599609375,11287.099609375,11458.400390625,297544900
2012-03-09,11458.400390625,11551.5,11458.099609375,11528.0,294613100
2012-03-12,11528.0,11566.5,11494.2998046875,11563.900390625,216799500
2012-03-13,11563.900390625,11750.099609375,11563.900390625,11750.099609375,297927500
2012-03-14,11750.099609375,11858.5,11749.2998046875,11750.2998046875,341336400
2012-03-15,11750.2998046875,11779.7998046875,11666.099609375,11699.2998046875,334716000
2012-03-16,11699.2001953125,11799.5,11697.400390625,11792.900390625,622130800
2012-03-19,11792.900390625,11807.900390625,11746.7998046875,11785.5,309897500
2012-03-20,11785.5,11785.5,11603.0,11633.2001953125,395373200
2012-03-21,11633.2001953125,11717.0,11621.5,11656.7998046875,328273900
2012-03-22,11656.7001953125,11656.7001953125,11518.7998046875,11551.7001953125,308113500
2012-03-23,11551.599609375,11618.2001953125,11469.599609375,11566.7001953125,316724200
2012-03-26,11566.7001953125,11738.599609375,11566.599609375,11734.7001953125,287663700
2012-03-27,11734.7001953125,11800.099609375,11694.7998046875,11710.7001953125,333753700
2012-03-28,11710.7998046875,11719.099609375,11579.7998046875,11589.7001953125,409378300
2012-03-29,11589.599609375,11592.2998046875,11405.599609375,11431.0,370474600
2012-03-30,11430.7998046875,11550.2001953125,11430.7998046875,11538.900390625,322611300
2012-04-02,11538.7998046875,11655.099609375,11496.900390625,11655.099609375,319164400
2012-04-03,11655.0,11692.5,11634.2998046875,11638.7998046875,288216100
2012-04-04,11638.900390625,11638.900390625,11325.2001953125,11352.5,360037100
2012-04-05,11352.400390625,11433.400390625,11278.900390625,11380.599609375,287607100
2012-04-10,11380.5,11380.5,11136.2001953125,11136.2001953125,295429700
2012-04-11,11136.0,11246.2001953125,11098.5,11234.0,301898500
2012-04-12,11234.0,11435.7998046875,11224.5,11414.5,354673800
2012-04-13,11414.5,11436.5,11295.400390625,11311.099609375,265831900
2012-04-16,11311.099609375,11331.0,11230.0,11255.400390625,274282700
2012-04-17,11255.400390625,11446.7001953125,11227.599609375,11426.2998046875,283457400
2012-04-18,11426.2998046875,11459.099609375,11361.099609375,11432.0,273567500
2012-04-19,11432.0,11494.2001953125,11382.7998046875,11423.0,425345100
2012-04-20,11423.0,11452.900390625,11379.5,11444.900390625,307468100
2012-04-23,11444.900390625,11444.900390625,11129.900390625,11181.599609375,564243800
2012-04-24,11181.599609375,11277.0,11181.599609375,11272.2001953125,298307300
2012-04-25,11272.2001953125,11386.599609375,11272.2001953125,11334.5,341430000
2012-04-26,11334.400390625,11400.2998046875,11280.400390625,11361.400390625,272434200
2012-04-27,11361.400390625,11487.7998046875,11289.7998046875,11479.7001953125,279716400
2012-04-30,11479.7001953125,11506.5,11405.2001953125,11417.599609375,258279700
2012-05-01,11417.599609375,11509.599609375,11394.400390625,11503.900390625,162126800
2012-05-02,11503.7998046875,11532.7998046875,11425.400390625,11475.900390625,377774100
2012-05-03,11475.900390625,11509.7001953125,11452.7998046875,11483.2998046875,265601100
2012-05-04,11483.2998046875,11483.2998046875,11136.2998046875,11156.2001953125,361406300
2012-05-08,11156.2001953125,11188.2998046875,10869.400390625,10872.5,378437400
2012-05-09,10872.5,10924.2998046875,10694.0,10788.2001953125,371347000
2012-05-10,10788.099609375,10955.400390625,10788.099609375,10943.400390625,324029000
2012-05-11,10943.5,11019.5,10894.599609375,11016.400390625,247428200
2012-05-14,11016.400390625,11016.400390625,10755.2001953125,10813.599609375,249969300
2012-05-15,10813.599609375,10906.0,10705.0,10722.5,294101400
2012-05-16,10722.599609375,10736.2998046875,10493.099609375,10675.2998046875,346853400
2012-05-17,10675.2998046875,10759.2001953125,10587.7001953125,10592.900390625,278452500
2012-05-18,10593.0,10593.7998046875,10428.599609375,10431.900390625,281783700
2012-05-21,10431.900390625,10495.0,10402.400390625,10435.5,251083000
2012-05-22,10435.5,10600.0,10435.5,10579.5,313729700
2012-05-23,10579.5,10579.5,10373.5,10375.7001953125,266626800
2012-05-24,10375.7001953125,10491.099609375,10369.099609375,10472.5,283763300
2012-05-25,10472.5,10552.0,10369.5,10417.5,286226500
2012-05-29,10515.2998046875,10674.099609375,10515.2998046875,10657.900390625,253651800
2012-05-30,10657.900390625,10657.900390625,10486.2998046875,10494.7998046875,284191900
2012-05-31,10494.900390625,10641.7001953125,10494.900390625,10558.2001953125,481986500
2012-06-01,10558.2001953125,10577.5,10299.2998046875,10346.7001953125,303579100
2012-06-06,10346.599609375,10583.7998046875,10346.599609375,10583.7998046875,335277500
2012-06-07,10583.7998046875,10769.2998046875,10580.900390625,10745.099609375,318803500
