date,open,high,low,close,volume
2023-09-26,51410.421875,51422.44921875,51068.8984375,51107.80078125,213724500
2023-09-27,51180.98046875,51577.19921875,51180.75,51427.26953125,237887300
2023-09-28,51386.23046875,51743.87109375,51360.23828125,51554.94921875,204512600
2023-09-29,51575.23828125,51658.01171875,50783.0703125,50874.98046875,226957200
2023-10-02,51001.7890625,51281.33984375,50488.3515625,51260.37109375,152597800
2023-10-03,51210.62890625,51305.9296875,50256.859375,50366.390625,242148700
2023-10-04,50407.9296875,50776.96875,50158.37890625,50732.69140625,234531400
2023-10-05,50444.75,50444.75,48484.91015625,49454.58984375,273435300
2023-10-06,49472.94921875,49821.55078125,48775.94921875,49666.5,182618600
2023-10-09,49658.390625,49658.390625,49020.25,49297.1484375,158324400
2023-10-10,49301.6484375,50427.12109375,49301.6484375,50289.859375,200850400
2023-10-11,50293.37109375,50416.71875,50109.01953125,50344.73828125,229695000
2023-10-12,50156.921875,50161.78125,49503.62890625,49745.16015625,231171900
2023-10-13,49769.890625,49819.96875,49185.76953125,49379.578125,211550100
2023-10-16,49402.328125,50004.828125,49377.828125,49823.078125,131151500
2023-10-17,49733.5390625,49874.23828125,49507.609375,49666.01171875,192510900
2023-10-18,49543.8984375,49670.6484375,49011.37890625,49274.78125,339281500
2023-10-19,49257.05078125,49314.9609375,48756.96875,48804.609375,254330700
2023-10-20,48809.12109375,48886.98828125,48226.48046875,48275.91015625,214755400
2023-10-23,48290.328125,48367.76171875,47765.05859375,48197.87890625,160983200
2023-10-24,48304.3984375,48563.0703125,48204.80859375,48278.80078125,158358600
2023-10-25,48252.46875,48816.55078125,48228.9609375,48766.328125,181752700
2023-10-26,48735.8203125,49323.5390625,48626.76953125,49182.37109375,195448300
2023-10-27,49156.5,49609.328125,48887.62109375,48973.8515625,231123500
2023-10-30,48963.46875,49465.890625,48963.46875,49277.359375,190856700
2023-10-31,49259.0,49262.1796875,48807.3515625,49061.87890625,302061900
2023-11-01,49051.921875,49899.421875,48976.859375,49787.83984375,164928200
2023-11-03,50654.109375,51926.51171875,50249.03125,51266.73046875,235378400
2023-11-06,51127.3203125,52181.6484375,51127.3203125,51633.62890625,233795300
2023-11-07,51487.69140625,51710.26171875,50941.05078125,51209.8515625,244230200
2023-11-08,51279.78125,51531.828125,50874.2109375,51016.30078125,144881600
2023-11-09,50977.921875,51241.3515625,50812.140625,51071.03125,200702400
2023-11-10,51013.69140625,51329.46875,50977.23046875,51258.23828125,163797100
2023-11-13,51216.26953125,51336.5,51046.69921875,51090.91015625,169830400
2023-11-14,51149.16015625,52571.859375,51149.16015625,52511.37109375,216405300
2023-11-15,52454.44140625,52916.828125,52454.44140625,52796.46875,243861900
2023-11-16,52686.94140625,52720.8515625,52310.05859375,52469.359375,184817600
2023-11-17,52471.73828125,52832.01953125,52452.4609375,52685.1015625,141131300
2023-11-21,52467.0,52701.12890625,51986.83984375,52504.2890625,184119600
2023-11-22,52560.12890625,52862.5703125,52526.48046875,52670.01171875,147618900
2023-11-23,52803.2890625,53108.76171875,52738.19140625,53059.5390625,37636200
2023-11-24,52967.48046875,53180.4609375,52568.5390625,52938.421875,96360900
2023-11-27,52919.8203125,52919.8203125,52132.41015625,52220.48828125,199742200
2023-11-28,52184.12109375,52623.421875,52172.55859375,52359.0,197156600
2023-11-29,52284.328125,52879.4296875,52253.58984375,52792.80859375,198421400
2023-11-30,52830.94140625,54165.80859375,52683.37890625,54060.01171875,793435900
2023-12-01,53955.7890625,54088.83984375,53652.55859375,53901.4296875,183696900
2023-12-04,53924.37890625,54223.01953125,53764.28125,54053.62890625,227438800
2023-12-05,54094.3203125,54163.828125,53400.76171875,54120.91015625,250335400
2023-12-06,54106.4296875,54446.87890625,54017.05859375,54100.37109375,227010400
