date,open,high,low,close,volume
2011-01-03,3704.44091796875,3738.589111328125,3704.44091796875,3727.51708984375,35205800
2011-01-04,3727.7958984375,3763.383056640625,3724.471923828125,3760.06103515625,53135600
2011-01-05,3759.968994140625,3786.054931640625,3728.910888671875,3783.708984375,33610700
2011-01-06,3782.992919921875,3789.472900390625,3720.572998046875,3736.257080078125,28831900
2011-01-07,3734.3720703125,3734.3720703125,3607.325927734375,3631.452880859375,36417500
2011-01-10,3631.26708984375,3631.26708984375,3449.580078125,3478.549072265625,45480800
2011-01-11,3478.0791015625,3550.361083984375,3434.27001953125,3455.126953125,38441100
2011-01-12,3455.408935546875,3555.385986328125,3455.408935546875,3554.76611328125,50358200
2011-01-13,3555.330078125,3630.68408203125,3549.008056640625,3564.93701171875,43284500
2011-01-14,3564.652099609375,3569.64404296875,3518.56396484375,3569.14404296875,25314200
2011-01-17,3568.76806640625,3569.971923828125,3506.8740234375,3535.73095703125,20206900
2011-01-18,3536.200927734375,3548.693115234375,3507.968994140625,3548.64892578125,27627900
2011-01-19,3548.64892578125,3558.6669921875,3511.638916015625,3534.283935546875,25022400
2011-01-20,3534.001953125,3534.001953125,3441.6298828125,3454.117919921875,30135000
2011-01-21,3453.27197265625,3453.27197265625,3309.615966796875,3379.54296875,33749900
2011-01-24,3380.4970703125,3396.845947265625,3321.677001953125,3346.06103515625,22641900
2011-01-25,3347.01611328125,3445.97900390625,3347.01611328125,3433.906005859375,27707000
2011-01-26,3434.14697265625,3501.717041015625,3414.68701171875,3501.717041015625,31347100
2011-01-27,3500.75,3549.48388671875,3495.949951171875,3514.6240234375,32035800
2011-01-28,3514.154052734375,3514.154052734375,3462.366943359375,3487.610107421875,20956700
2011-01-31,3487.139892578125,3487.139892578125,3383.157958984375,3409.1669921875,26295400
2011-02-01,3411.075927734375,3452.02001953125,3411.075927734375,3442.5009765625,26648100
2011-02-02,3443.158935546875,3490.25390625,3443.158935546875,3480.825927734375,22661100
2011-02-04,3480.919921875,3500.544921875,3462.94189453125,3496.1689453125,18968300
2011-02-07,3497.10791015625,3521.633056640625,3476.35205078125,3487.70703125,17428200
2011-02-08,3487.990966796875,3500.458984375,3450.049072265625,3459.93310546875,22593200
2011-02-09,3458.2490234375,3458.2490234375,3384.8798828125,3417.470947265625,24111400
2011-02-10,3417.19091796875,3417.19091796875,3336.8291015625,3373.64404296875,22218100
2011-02-11,3372.698974609375,3393.51904296875,3338.531005859375,3391.76611328125,24392800
2011-02-14,3392.60302734375,3430.0400390625,3392.60302734375,3416.76708984375,19918500
2011-02-16,3416.5810546875,3417.35400390625,3387.2529296875,3416.784912109375,17924000
2011-02-17,3416.970947265625,3440.72705078125,3414.657958984375,3434.3798828125,23202500
2011-02-18,3435.31103515625,3507.952880859375,3435.31103515625,3501.4970703125,35302700
2011-02-21,3500.951904296875,3520.64111328125,3488.614013671875,3497.64306640625,25743300
2011-02-22,3497.364013671875,3497.364013671875,3437.2939453125,3451.10009765625,21495700
2011-02-23,3451.471923828125,3486.89599609375,3435.18798828125,3474.123046875,25428500
2011-02-24,3473.842041015625,3473.842041015625,3422.583984375,3439.132080078125,39513100
2011-02-25,3439.68994140625,3454.875,3429.02197265625,3443.530029296875,28782400
2011-02-28,3443.623046875,3471.43310546875,3436.09912109375,3470.347900390625,23695200
2011-03-01,3470.626953125,3513.468994140625,3470.626953125,3512.616943359375,29649700
2011-03-02,3512.152099609375,3512.152099609375,3469.574951171875,3486.197021484375,27628100
