date,open,high,low,close,volume
2011-01-03,851.4299926757812,860.760009765625,851.4299926757812,860.0499877929688,95516300
2011-01-04,861.0599975585938,865.27001953125,857.9400024414062,862.260009765625,127347400
2011-01-05,861.8699951171875,866.3900146484375,851.9099731445312,863.0999755859375,153392700
2011-01-06,863.3099975585938,873.0599975585938,862.1799926757812,869.22998046875,165598400
2011-01-07,867.5800170898438,873.2000122070312,865.72998046875,869.219970703125,151161100
2011-01-10,869.0,869.6799926757812,856.02001953125,856.02001953125,135449500
2011-01-11,858.6300048828125,877.8099975585938,858.2999877929688,877.8099975585938,193695800
2011-01-12,878.260009765625,888.5599975585938,876.780029296875,888.5599975585938,0
2011-01-13,890.22998046875,891.6799926757812,877.719970703125,881.02001953125,214405800
2011-01-14,879.97998046875,881.7100219726562,872.739990234375,879.7999877929688,182912400
2011-01-17,878.9000244140625,881.8400268554688,871.5900268554688,877.9099731445312,176431200
2011-01-18,880.4199829101562,893.0599975585938,880.1300048828125,890.0399780273438,235619800
2011-01-19,891.27001953125,893.3800048828125,877.8599853515625,879.7100219726562,320846000
2011-01-20,879.3599853515625,880.030029296875,856.6199951171875,863.1799926757812,207049600
2011-01-21,866.1699829101562,875.6400146484375,862.3400268554688,868.6900024414062,174812000
2011-01-24,870.0999755859375,874.0,858.3099975585938,861.9500122070312,137904700
2011-01-25,863.1599731445312,866.8800048828125,859.530029296875,862.3599853515625,144291900
2011-01-26,864.0599975585938,876.97998046875,863.719970703125,873.9000244140625,162432500
2011-01-27,875.7000122070312,884.3400268554688,875.0399780273438,879.1699829101562,173407500
2011-01-28,878.7899780273438,879.989990234375,867.9600219726562,867.9600219726562,162072500
2011-01-31,863.6900024414062,869.760009765625,856.0999755859375,867.75,127040700
2011-02-01,869.9000244140625,877.8900146484375,869.2999877929688,877.8499755859375,133056400
2011-02-02,880.989990234375,885.4099731445312,873.510009765625,874.760009765625,128298200
2011-02-03,874.989990234375,879.6400146484375,872.4600219726562,876.0700073242188,112048800
2011-02-04,877.4400024414062,882.3800048828125,875.7999877929688,882.3699951171875,133916800
2011-02-07,886.0499877929688,906.5599975585938,885.5399780273438,906.0,233175900
2011-02-08,904.6199951171875,908.4500122070312,899.5,902.8499755859375,188151400
2011-02-09,903.8300170898438,906.2100219726562,895.469970703125,899.3900146484375,175316200
2011-02-10,899.1699829101562,900.1599731445312,886.72998046875,893.780029296875,174237700
2011-02-11,894.5999755859375,897.97998046875,886.5999755859375,896.8400268554688,181160400
2011-02-14,899.6199951171875,909.0,899.6199951171875,908.989990234375,157992800
2011-02-15,908.9299926757812,911.4199829101562,906.5700073242188,908.6199951171875,134160100
2011-02-16,908.5399780273438,913.469970703125,907.52001953125,912.0700073242188,137994100
2011-02-17,912.7000122070312,917.5399780273438,911.219970703125,915.1199951171875,166368200
2011-02-18,916.239990234375,917.7899780273438,907.780029296875,917.0,0
2011-02-21,917.7899780273438,918.22998046875,900.5800170898438,901.1099853515625,180908100
2011-02-22,894.2000122070312,900.4400024414062,885.5999755859375,899.4099731445312,197180200
2011-02-23,897.510009765625,897.8499755859375,881.0,881.0,194669900
2011-02-24,873.5399780273438,877.8099975585938,866.2100219726562,876.030029296875,191659600
2011-02-25,879.510009765625,896.9000244140625,878.3400268554688,896.3099975585938,160813100
2011-02-28,898.239990234375,907.780029296875,896.6500244140625,901.7899780273438,161228100
2011-03-01,904.3099975585938,915.8200073242188,897.0900268554688,900.1300048828125,214051300
2011-03-02,894.5,898.5399780273438,883.219970703125,898.0999755859375,189215500
2011-03-03,900.22998046875,905.3499755859375,898.27001953125,902.3300170898438,0
2011-03-04,904.0399780273438,910.3300170898438,892.3699951171875,893.9299926757812,144119500
2011-03-07,893.22998046875,903.97998046875,889.0700073242188,896.4199829101562,118965600
2011-03-08,897.8699951171875,902.3300170898438,892.5,898.6599731445312,127337000
2011-03-09,900.7100219726562,902.7100219726562,892.25,894.8499755859375,119338900
2011-03-10,891.2100219726562,891.2100219726562,877.0499877929688,878.8800048828125,0
2011-03-11,873.9600219726562,874.1699829101562,865.5499877929688,869.4299926757812,0
2011-03-14,860.1300048828125,882.2000122070312,853.9000244140625,870.75,309010300
2011-03-15,853.510009765625,871.010009765625,843.260009765625,867.3099975585938,719229400
2011-03-16,876.0,884.0,854.760009765625,854.8300170898438,412058600
2011-03-17,856.8699951171875,874.8800048828125,855.989990234375,873.219970703125,240351200
2011-03-18,878.47998046875,887.030029296875,868.5399780273438,868.6500244140625,1625206200
2011-03-21,879.72998046875,897.3900146484375,879.719970703125,897.3900146484375,195749300
2011-03-22,899.8599853515625,901.72998046875,884.0900268554688,887.7000122070312,152961300
2011-03-23,886.010009765625,892.5,878.5399780273438,890.8699951171875,197934800
2011-03-24,888.3800048828125,900.3400268554688,888.22998046875,900.25,139911200
2011-03-25,902.9199829101562,906.530029296875,900.5700073242188,906.4299926757812,120259200
2011-03-28,905.72998046875,922.3599853515625,904.1300048828125,921.0399780273438,230433600
2011-03-29,920.219970703125,921.3099975585938,910.469970703125,915.6099853515625,243027200
2011-03-30,919.780029296875,927.1099853515625,918.72998046875,927.0,214102700
2011-03-31,928.9299926757812,931.1300048828125,924.1799926757812,930.6099853515625,194080800
2011-04-01,933.4199829101562,939.3800048828125,930.8099975585938,938.5399780273438,147921800
2011-04-04,939.75,943.4000244140625,938.239990234375,943.4000244140625,138130600
2011-04-05,943.3099975585938,948.6699829101562,940.75,948.5900268554688,190269600
2011-04-06,950.510009765625,952.6500244140625,942.9600219726562,944.72998046875,154322800
2011-04-07,945.9500122070312,946.3900146484375,935.2100219726562,937.4099731445312,145651900
2011-04-08,939.469970703125,940.75,931.3200073242188,933.6900024414062,126746500
2011-04-11,933.4000244140625,937.0599975585938,927.5599975585938,930.5,176464000
2011-04-12,926.1300048828125,926.469970703125,908.4099731445312,909.530029296875,141980000
2011-04-13,910.7000122070312,923.2899780273438,910.489990234375,921.1699829101562,139663900
2011-04-14,922.510009765625,922.510009765625,914.030029296875,914.1099853515625,133491100
2011-04-15,916.030029296875,921.4099731445312,915.719970703125,917.7000122070312,146056200
2011-04-18,919.3800048828125,922.77001953125,896.9500122070312,898.469970703125,164497200
2011-04-19,899.469970703125,901.3499755859375,896.8699951171875,897.8800048828125,119111300
2011-04-20,899.8599853515625,918.3900146484375,899.8599853515625,917.1900024414062,177015700
2011-04-21,921.3699951171875,926.9299926757812,916.8699951171875,918.5,114691700
2011-04-26,917.8200073242188,923.9099731445312,916.75,920.2000122070312,129395900
2011-04-27,921.97998046875,926.3699951171875,920.5,921.7100219726562,156100200
2011-04-28,922.6300048828125,927.780029296875,918.6599731445312,923.2000122070312,203635200
2011-04-29,924.1300048828125,935.0999755859375,923.7100219726562,935.0999755859375,139200000
2011-05-02,937.969970703125,940.0399780273438,931.0700073242188,932.6300048828125,111100000
2011-05-03,932.3400268554688,933.22998046875,921.5,922.5399780273438,160900000
2011-05-04,920.989990234375,925.9000244140625,915.75,917.9000244140625,0
2011-05-05,919.9600219726562,923.4099731445312,910.22998046875,914.8699951171875,169300000
2011-05-06,914.5900268554688,926.9500122070312,911.1900024414062,926.8599853515625,167000000
2011-05-09,927.0800170898438,932.1300048828125,923.8099975585938,928.1599731445312,138300000
2011-05-10,929.0499877929688,933.719970703125,928.1400146484375,930.3599853515625,123500000
2011-05-11,933.8900146484375,937.530029296875,929.8099975585938,931.52001953125,165435400
2011-05-12,925.5700073242188,927.510009765625,917.1799926757812,922.3699951171875,159187800
2011-05-13,927.7100219726562,932.1300048828125,924.9000244140625,928.3499755859375,149330200
2011-05-16,923.3300170898438,925.6199951171875,914.6500244140625,924.75,128500000
2011-05-17,921.47998046875,925.6699829101562,914.3099975585938,914.530029296875,162841200
2011-05-18,916.760009765625,923.760009765625,915.4600219726562,917.0999755859375,137007500
2011-05-19,918.47998046875,923.6400146484375,916.489990234375,920.6099853515625,160185800
2011-05-20,920.1599731445312,924.6500244140625,914.4600219726562,916.719970703125,133056000
2011-05-23,910.77001953125,910.77001953125,896.3900146484375,899.1300048828125,145915900
2011-05-24,899.3599853515625,902.739990234375,897.3900146484375,898.2999877929688,126737800
2011-05-25,893.1900024414062,898.5399780273438,891.4099731445312,898.3499755859375,142309400
2011-05-26,897.4099731445312,899.8099975585938,890.3800048828125,892.969970703125,132705700
2011-05-27,895.6099853515625,898.9600219726562,893.489990234375,897.0,123408000
2011-05-30,898.5,913.219970703125,898.02001953125,911.4000244140625,116879000
2011-06-01,918.3099975585938,918.3099975585938,912.239990234375,913.1300048828125,174809600
2011-06-02,908.1500244140625,908.8699951171875,901.239990234375,901.5399780273438,61792000
2011-06-03,901.97998046875,905.989990234375,897.8900146484375,901.5999755859375,114002600
2011-06-06,901.52001953125,903.219970703125,895.6199951171875,898.4400024414062,105413500
2011-06-07,899.8900146484375,904.5499877929688,893.4000244140625,894.239990234375,118474200
2011-06-08,892.47998046875,892.47998046875,882.4500122070312,882.6900024414062,117348900
2011-06-09,881.75,889.8200073242188,881.6500244140625,889.0900268554688,108020800
2011-06-10,890.5,891.0599975585938,878.9099731445312,879.6699829101562,110978400
2011-06-13,880.6199951171875,881.9500122070312,876.280029296875,877.6599731445312,60893300
2011-06-14,880.6599731445312,894.510009765625,880.6599731445312,892.2000122070312,128549400
2011-06-15,891.52001953125,891.5800170898438,878.3400268554688,881.780029296875,136810500
2011-06-16,879.1199951171875,879.489990234375,867.239990234375,874.5499877929688,172422900
2011-06-17,871.8099975585938,879.1599731445312,863.739990234375,870.5499877929688,226268400
2011-06-20,866.9400024414062,868.8900146484375,863.3200073242188,864.3599853515625,94740800
2011-06-21,865.9400024414062,876.6500244140625,865.9400024414062,876.469970703125,113972700
2011-06-22,877.1400146484375,879.7100219726562,872.3200073242188,875.0700073242188,118938500
2011-06-23,871.6099853515625,874.0900268554688,861.530029296875,863.8499755859375,122270800
2011-06-24,868.4199829101562,875.989990234375,865.6300048828125,866.6599731445312,113026500
2011-06-27,862.5999755859375,866.22998046875,854.8200073242188,856.22998046875,101164600
2011-06-28,857.7000122070312,860.52001953125,852.8300170898438,858.8699951171875,106933700
2011-06-29,862.1199951171875,882.3800048828125,862.1199951171875,881.989990234375,148660400
2011-06-30,883.5900268554688,893.969970703125,883.469970703125,893.780029296875,150400000
2011-07-01,893.8200073242188,898.9299926757812,888.719970703125,896.6400146484375,143910800
2011-07-04,899.1199951171875,912.6099853515625,898.760009765625,912.1699829101562,103454900
2011-07-05,910.1599731445312,910.760009765625,901.5700073242188,902.5599975585938,164042300
2011-07-06,901.2899780273438,905.1500244140625,895.739990234375,899.6199951171875,144758300
2011-07-07,901.6699829101562,910.6199951171875,898.2999877929688,910.6199951171875,146547500
2011-07-08,909.8599853515625,911.47998046875,898.6500244140625,898.8699951171875,138899500
2011-07-11,893.780029296875,893.780029296875,875.0800170898438,877.6799926757812,124944800
2011-07-12,869.989990234375,872.5999755859375,854.260009765625,870.6400146484375,121890000
2011-07-13,869.510009765625,876.52001953125,868.3200073242188,873.239990234375,121114700
2011-07-14,869.969970703125,869.97998046875,849.4400024414062,850.4199829101562,227094500
2011-07-15,846.780029296875,846.9199829101562,839.3499755859375,840.1699829101562,147163000
2011-07-18,835.5999755859375,836.5499877929688,819.2100219726562,819.2100219726562,128692600
2011-07-19,819.6199951171875,839.5700073242188,819.6199951171875,838.6400146484375,165340700
2011-07-20,841.97998046875,848.1599731445312,837.010009765625,840.0399780273438,150172800
2011-07-21,840.219970703125,847.2100219726562,830.9099731445312,845.5499877929688,172122800
2011-07-22,849.5800170898438,855.3900146484375,845.3599853515625,848.47998046875,125659100
2011-07-25,847.3800048828125,850.8800048828125,843.8099975585938,849.5700073242188,115980500
2011-07-26,850.1699829101562,851.3900146484375,842.280029296875,847.75,144245800
2011-07-27,845.25,848.3200073242188,837.1799926757812,840.969970703125,141934400
2011-07-28,835.52001953125,836.989990234375,816.5499877929688,826.760009765625,221116500
2011-07-29,821.510009765625,824.5800170898438,810.7000122070312,820.7000122070312,136507200
2011-08-01,829.4199829101562,837.6699829101562,815.760009765625,815.77001953125,132014600
2011-08-02,813.1599731445312,813.1599731445312,787.52001953125,787.52001953125,147317200
2011-08-03,780.1099853515625,780.1099853515625,757.3099975585938,762.2100219726562,208722800
2011-08-04,768.6900024414062,775.6599731445312,724.1799926757812,724.3800048828125,202358700
2011-08-05,689.469970703125,738.27001953125,671.2999877929688,717.760009765625,287333300
2011-08-08,706.3400268554688,723.4199829101562,679.3499755859375,679.510009765625,0
2011-08-09,675.72998046875,701.469970703125,641.1900024414062,700.989990234375,269932600
2011-08-10,722.72998046875,743.2000122070312,688.5499877929688,690.3200073242188,239357200
2011-08-11,701.4299926757812,722.510009765625,686.6500244140625,719.4099731445312,169849800
